age,race,years_educ,union_status,smsa_size,region,weekly_earn
42,1,12,2,3,4,374
41,1,15,2,3,4,400
45,1,16,2,3,4,475
36,1,12,1,3,4,134
38,1,16,2,3,4,653
43,1,12,1,3,4,681
51,1,16,2,3,2,306
36,1,14,2,3,2,414
45,1,10,2,3,2,450
63,1,10,2,3,2,240
34,1,18,2,3,2,400
56,1,8,2,3,2,300
39,1,16,1,3,2,471
36,1,12,1,3,2,480
25,1,12,2,2,2,400
35,1,16,2,2,2,400
53,1,16,2,2,2,999
46,1,12,2,2,2,450
63,1,8,2,3,2,240
27,1,12,2,3,2,300
32,1,12,2,3,2,123
45,1,9,1,3,2,300
44,1,9,2,3,2,760
61,1,12,2,3,2,600
40,1,14,2,3,2,480
31,1,16,2,3,2,654
34,1,12,2,3,2,270
32,1,14,2,3,2,325
40,1,13,2,3,2,430
49,1,16,2,3,2,612
35,1,15,1,3,2,295
42,1,18,2,3,2,999
35,1,16,2,3,2,999
26,1,12,2,3,2,300
34,1,18,2,3,2,800
48,1,16,2,3,2,475
27,1,14,2,3,2,240
45,1,12,2,3,2,160
35,1,15,2,3,2,620
30,1,17,2,3,2,490
61,1,12,2,3,2,620
30,1,14,2,3,2,400
38,1,13,1,3,2,719
46,1,12,2,3,2,410
33,1,17,2,3,2,400
22,1,12,2,3,2,360
24,1,16,1,3,2,350
45,1,17,1,1,3,999
45,2,8,2,1,3,300
23,3,3,2,1,3,250
43,1,18,2,1,3,999
32,2,16,1,1,3,576
52,1,18,2,1,3,999
25,2,12,2,1,3,400
22,3,12,1,1,3,200
42,2,14,1,1,3,230
51,1,18,2,1,3,999
41,2,13,2,1,3,300
50,2,15,2,1,3,480
25,3,12,2,1,3,600
29,2,15,2,1,3,239
47,2,12,1,1,3,400
40,1,18,2,1,3,999
53,2,18,2,1,3,999
29,1,18,2,1,3,450
28,2,12,2,1,3,300
36,1,12,1,1,3,385
56,1,14,2,1,3,730
24,1,16,2,1,3,333
32,2,12,2,3,3,280
23,1,12,2,1,3,400
44,1,16,2,1,3,999
24,1,12,2,1,3,650
45,1,16,2,1,3,999
24,1,12,1,1,3,324
47,1,15,2,1,3,700
33,2,16,2,3,3,416
33,1,17,1,1,3,375
29,1,12,2,1,3,530
27,3,12,2,1,3,250
59,1,15,2,3,3,350
32,1,11,2,3,3,280
63,1,11,1,3,3,215
26,1,16,2,3,3,500
42,1,18,1,1,3,400
25,1,10,2,3,3,438
27,1,14,2,1,3,440
35,1,12,2,3,1,220
26,1,17,1,2,1,266
38,1,14,2,3,1,374
30,1,12,2,3,1,433
29,1,10,2,3,1,280
44,1,12,2,3,1,210
21,1,12,2,3,1,330
29,1,10,2,3,1,242
46,1,12,1,3,1,384
44,1,18,2,3,1,350
36,1,16,2,2,1,508
26,1,14,2,3,1,380
32,1,14,1,3,1,660
42,1,12,2,3,1,500
42,1,18,1,3,1,500
36,1,16,2,3,1,750
48,1,12,1,3,4,720
59,1,12,1,3,4,999
33,1,12,2,3,4,356
30,1,13,2,3,4,220
54,1,16,2,3,4,999
36,1,12,2,3,4,680
45,1,16,2,3,4,400
26,1,12,2,3,4,297
36,1,14,2,3,4,200
42,1,18,2,3,4,999
22,1,10,2,3,4,134
21,1,12,2,2,4,300
27,2,16,2,2,4,600
36,1,12,2,3,4,999
35,1,12,1,3,4,999
23,1,15,2,2,4,310
41,1,14,2,2,4,520
44,3,18,1,2,4,790
25,1,10,2,3,4,298
28,1,12,2,2,4,420
50,1,11,1,3,4,999
29,1,13,2,3,4,240
29,1,10,2,2,4,384
26,1,16,2,3,4,940
42,1,16,1,2,4,954
49,1,18,1,3,4,979
32,1,12,2,2,4,423
27,1,12,2,2,4,310
52,1,16,2,2,4,999
36,1,12,2,2,4,250
29,2,12,2,2,4,220
45,1,12,2,3,4,550
37,1,13,1,3,4,607
45,1,12,2,3,4,362
21,1,12,2,3,4,440
35,1,13,2,3,4,800
26,2,13,2,3,4,210
34,1,16,2,1,4,800
54,1,10,2,1,4,900
62,1,18,2,1,4,400
31,1,14,1,1,4,600
43,1,18,2,1,4,950
35,3,12,2,1,4,400
49,1,9,1,1,4,999
33,3,9,2,1,4,424
22,1,13,2,1,4,200
35,1,14,2,1,4,900
47,2,12,2,1,4,475
48,1,12,2,2,4,285
29,3,15,2,1,4,360
52,3,8,2,1,4,400
31,1,15,2,1,4,388
46,3,12,2,1,4,180
28,3,16,2,1,4,350
57,1,14,2,1,4,300
22,1,16,2,2,4,344
55,1,14,2,1,4,592
25,1,13,1,2,4,288
30,1,15,1,1,4,180
60,1,12,1,1,4,440
31,1,13,2,1,4,400
24,3,6,2,1,4,350
21,1,12,2,1,4,360
51,1,16,2,1,4,285
42,2,18,2,1,4,800
32,3,12,2,1,4,220
34,3,12,2,2,4,250
29,1,12,2,1,4,130
24,1,13,2,1,4,168
61,1,11,1,2,4,440
28,1,13,2,2,4,174
25,3,11,1,2,4,270
23,3,12,2,2,4,282
26,1,15,2,2,4,600
46,1,13,1,1,4,671
58,1,18,1,1,4,900
63,1,13,2,1,4,566
31,1,18,2,1,4,770
44,1,12,2,1,4,999
35,1,13,1,1,4,535
51,1,12,1,3,4,539
38,3,14,2,1,4,600
22,1,12,2,1,4,372
26,2,12,1,1,4,280
25,1,12,2,1,4,400
27,2,13,1,1,4,510
52,1,12,2,1,4,240
53,1,12,1,1,4,720
25,1,12,2,1,4,751
52,1,12,1,1,4,270
29,1,12,1,1,4,800
24,1,16,2,1,4,640
27,1,14,2,1,4,480
26,3,6,2,2,4,249
57,1,13,2,2,4,700
29,3,11,2,1,4,325
22,2,12,1,1,4,247
37,1,14,1,1,4,870
27,3,8,2,1,4,200
22,3,10,2,1,4,170
34,1,14,1,2,4,424
59,1,12,2,1,4,325
48,1,15,2,1,4,999
64,1,15,2,1,4,999
29,1,13,2,1,4,575
38,1,14,2,3,4,800
43,1,12,2,1,4,714
58,1,16,2,1,4,925
24,1,12,2,1,4,450
25,3,6,2,1,4,134
27,2,16,2,1,4,560
26,2,14,2,1,4,300
24,3,13,2,2,4,180
26,1,15,1,3,4,240
50,1,14,2,1,4,673
31,1,16,2,1,4,683
61,1,16,2,1,4,999
61,1,18,2,1,4,250
23,1,14,2,1,4,231
62,1,16,2,1,4,999
26,1,16,2,1,4,700
54,1,12,2,1,4,800
23,3,12,2,1,4,220
27,2,12,1,1,4,480
43,1,18,2,1,4,300
41,3,8,2,1,4,280
27,1,12,2,1,4,400
22,1,12,2,2,4,320
24,1,12,2,1,4,400
54,1,16,1,1,4,748
32,1,17,2,1,4,678
31,1,18,2,1,4,999
43,3,12,2,1,4,400
31,3,5,2,1,4,200
43,3,2,2,1,4,175
23,3,12,2,1,4,351
48,1,13,1,1,4,532
41,1,17,2,2,4,320
27,1,12,2,1,4,425
21,1,10,2,1,4,160
46,1,12,1,1,4,800
47,2,10,1,1,4,880
26,3,12,1,1,4,625
45,1,14,1,1,4,472
38,1,16,2,1,4,420
31,1,16,2,1,4,375
28,1,16,2,1,4,250
29,1,12,2,3,4,225
56,1,12,1,1,4,400
51,1,16,2,1,4,999
36,1,18,2,1,4,500
48,1,16,2,1,4,999
22,3,12,2,1,4,383
30,1,14,2,1,4,375
27,1,8,2,1,4,200
24,1,4,2,1,4,200
40,1,13,2,1,4,310
42,1,12,2,1,4,999
58,1,14,1,1,4,714
23,3,10,2,1,4,520
47,1,16,2,2,4,999
24,3,2,2,1,4,240
35,3,4,2,1,4,200
30,1,18,2,1,4,700
43,1,18,1,3,4,460
42,1,18,1,1,4,797
40,1,12,1,1,4,553
40,1,12,2,1,4,462
37,1,15,1,1,4,775
39,1,16,2,1,4,999
63,1,14,2,1,4,405
35,1,16,2,1,4,640
34,1,17,2,1,4,800
31,1,16,2,1,4,900
42,2,13,1,1,4,750
31,1,16,2,1,1,184
29,1,12,2,1,1,620
57,3,10,1,1,1,312
49,1,7,2,2,1,480
59,1,5,1,3,1,351
46,2,12,1,1,1,400
31,1,17,2,2,1,840
39,1,18,2,1,1,620
43,1,11,1,3,1,415
58,1,16,2,2,1,999
49,2,12,1,1,1,645
37,3,13,1,1,1,673
55,1,12,1,3,1,400
42,1,17,2,1,1,999
31,1,16,2,2,1,360
22,1,12,2,3,1,360
26,1,14,2,2,1,280
46,1,12,2,2,1,320
60,1,18,1,1,1,800
40,1,14,2,1,1,400
29,1,17,2,1,1,200
35,1,16,2,2,1,700
37,2,12,1,1,1,280
22,1,13,1,1,1,600
33,1,16,1,1,1,400
25,3,13,1,1,1,600
32,1,14,1,1,1,380
47,1,12,1,1,1,340
26,1,16,2,1,1,410
30,1,18,2,3,1,529
29,1,12,1,1,1,700
55,1,12,2,3,1,380
45,1,14,2,1,1,700
30,1,14,1,1,1,349
62,1,16,2,2,1,875
32,1,11,2,2,1,240
22,2,12,2,1,1,280
40,1,18,2,1,1,999
39,1,16,2,2,1,500
22,1,12,2,2,1,160
40,1,18,1,1,1,833
47,3,9,1,1,1,228
49,1,12,2,1,1,400
26,1,12,2,1,1,999
29,1,14,2,1,1,350
26,1,12,1,2,1,280
60,1,18,2,1,1,800
35,1,15,2,1,1,380
37,1,12,2,2,1,440
34,1,12,2,1,1,498
52,2,11,1,1,1,200
28,1,14,1,3,1,347
39,1,14,1,1,1,540
44,1,12,1,1,1,600
58,1,12,1,1,1,600
39,2,12,1,1,1,680
27,1,12,1,2,1,300
31,1,14,2,2,1,999
40,1,18,1,2,1,400
37,1,13,2,2,1,384
26,1,16,1,2,1,600
28,1,12,1,2,1,238
29,1,12,1,2,1,300
35,1,15,2,2,1,564
23,1,16,2,2,1,480
54,1,18,2,1,1,750
34,3,12,2,1,1,240
46,2,16,2,1,1,460
38,1,18,2,1,1,999
62,1,14,2,3,1,769
35,1,18,2,2,1,635
24,1,12,2,2,1,375
41,1,18,1,1,1,800
33,3,12,2,1,1,300
37,1,12,1,3,1,303
27,1,12,2,3,1,502
62,1,16,2,1,1,999
28,1,16,2,1,1,312
26,1,15,1,1,1,320
28,1,16,1,1,1,500
22,2,12,1,3,1,365
27,1,18,2,2,1,600
41,1,18,2,1,1,999
28,1,12,1,3,1,260
41,1,12,1,2,1,600
39,1,12,2,1,1,400
51,1,16,2,2,1,600
64,1,8,2,1,1,300
34,1,12,2,2,1,280
29,1,16,2,1,1,615
36,1,16,1,1,1,600
32,1,12,2,3,1,440
50,1,12,2,2,1,320
25,1,12,2,2,1,320
25,1,16,2,2,1,678
39,1,12,2,3,1,360
37,1,12,1,2,1,320
25,1,12,2,1,1,286
44,3,18,2,1,1,999
21,3,13,2,1,1,240
22,1,13,1,2,1,280
28,1,16,1,1,1,540
37,1,16,2,1,1,624
38,1,13,1,1,1,611
44,1,12,1,2,1,460
54,1,11,1,1,1,675
56,1,12,2,2,1,566
31,2,14,1,1,1,150
25,2,14,2,1,1,525
31,1,16,2,2,1,872
32,1,16,2,1,1,480
51,1,12,2,1,1,300
49,1,12,2,3,1,615
47,1,9,1,1,1,400
31,1,9,2,1,1,240
24,1,12,2,1,1,200
49,2,18,2,2,1,471
25,1,12,2,1,1,246
58,3,16,1,1,1,999
50,1,13,2,1,3,808
27,3,5,2,3,3,197
28,3,13,2,2,3,411
27,1,16,2,3,3,600
26,3,16,2,2,3,150
46,1,12,2,1,3,999
22,2,12,1,1,3,454
26,1,17,2,2,3,600
47,3,16,2,1,3,375
30,1,11,2,3,3,576
48,3,7,2,3,3,240
36,3,11,2,3,3,252
34,1,13,2,1,3,500
42,1,18,2,1,3,999
28,2,12,2,1,3,320
44,1,16,2,1,3,750
22,1,12,2,3,3,480
35,1,18,2,1,3,999
35,1,15,2,1,3,520
31,1,12,2,1,3,429
63,1,12,2,1,3,600
24,2,16,2,2,3,180
32,1,16,2,1,3,900
44,1,12,2,3,3,585
28,1,10,2,3,3,399
23,1,12,2,3,3,315
35,1,15,2,1,3,520
59,3,9,2,2,3,175
54,3,6,2,1,3,280
44,2,16,2,3,3,220
59,1,11,2,3,3,440
31,1,18,2,1,3,521
47,1,16,2,1,3,999
35,1,16,2,1,3,200
21,1,9,2,2,3,175
40,3,18,2,2,3,715
30,1,12,2,3,3,325
23,1,12,2,2,3,170
25,1,13,2,1,3,240
34,2,12,2,3,3,210
40,1,12,2,2,3,500
29,1,12,2,2,3,400
34,1,18,2,1,3,438
22,2,12,2,1,3,260
60,1,16,2,2,3,999
38,1,16,2,1,3,540
50,1,12,2,1,3,999
44,1,12,2,2,3,325
26,3,15,2,3,3,390
42,1,12,2,1,3,500
60,1,14,2,1,3,300
37,1,12,2,1,3,315
53,1,10,2,1,3,383
21,1,14,2,1,3,113
57,1,12,2,1,1,408
32,1,16,2,3,1,650
23,1,12,1,2,1,323
59,1,16,2,2,1,750
39,1,18,2,2,1,500
41,1,12,2,1,1,400
34,1,16,1,1,1,184
48,1,12,2,2,1,385
46,1,12,2,2,1,770
34,1,17,1,2,1,750
24,1,12,2,3,1,135
41,1,13,2,3,1,800
25,1,12,2,2,1,325
41,1,13,1,3,1,531
46,2,12,2,1,1,575
35,1,18,1,1,1,800
42,1,12,2,3,1,350
29,1,11,2,2,1,383
47,1,12,1,3,1,523
59,1,17,2,1,1,999
34,1,15,2,2,1,400
23,1,12,2,2,1,320
58,1,14,2,2,1,550
55,1,9,2,3,1,260
23,1,12,2,2,1,200
55,1,12,2,1,1,800
39,1,13,1,1,1,360
42,1,18,2,1,1,999
25,1,12,2,2,1,260
40,1,18,2,2,1,162
27,1,12,2,2,1,380
39,1,12,1,2,1,432
40,1,15,2,1,1,726
21,1,10,2,3,1,360
59,1,12,1,2,1,350
59,1,12,1,2,1,480
21,1,11,2,2,1,230
57,1,13,2,2,1,400
34,1,10,1,1,1,134
47,1,18,2,3,1,520
44,1,12,2,2,1,592
35,1,12,1,2,1,600
31,1,13,2,2,1,160
30,1,12,1,3,1,500
33,1,12,2,2,1,250
43,1,12,2,2,1,520
60,1,12,2,2,1,700
64,2,12,2,2,1,350
26,1,16,2,1,1,500
50,2,17,1,1,1,500
61,1,16,2,1,1,200
48,1,10,1,1,1,550
30,1,12,2,2,1,303
38,1,12,1,2,1,240
28,1,10,1,2,1,344
22,1,12,2,3,1,180
62,1,16,2,1,1,750
61,1,10,2,2,1,462
21,1,13,2,2,1,275
32,1,12,2,1,1,320
32,1,17,2,1,1,999
31,1,12,2,3,1,520
38,1,12,1,1,1,500
32,1,12,2,1,1,425
39,1,12,2,2,1,300
27,1,12,1,3,1,280
44,1,16,2,2,1,999
57,1,12,1,1,1,480
32,1,12,1,2,1,360
41,1,18,2,1,1,500
47,1,12,2,3,1,250
60,1,10,2,1,1,260
26,1,12,2,1,1,320
36,1,16,1,3,2,350
27,1,13,2,2,2,105
35,1,16,1,1,2,640
40,1,14,1,3,2,300
30,1,12,2,1,2,250
47,1,18,2,3,2,999
33,3,8,2,1,2,200
34,3,8,2,1,2,200
31,1,13,2,3,2,280
39,1,17,1,1,2,577
48,1,15,2,1,2,999
34,1,16,2,1,2,800
28,1,12,2,2,2,550
22,1,12,2,2,2,250
47,1,18,2,1,2,950
27,1,16,2,1,2,700
39,1,12,1,1,2,500
54,1,12,1,1,2,560
53,1,12,2,2,2,660
25,1,12,1,1,2,560
47,3,2,2,1,2,160
44,1,12,2,2,2,340
36,1,12,2,3,2,400
42,1,14,1,3,2,200
55,1,8,1,2,2,600
29,1,18,2,2,2,595
25,1,13,2,2,2,480
31,1,12,2,1,2,850
32,1,10,2,1,2,225
45,2,16,2,1,2,492
37,1,12,1,2,2,664
32,1,11,2,1,2,540
40,1,16,2,1,2,500
42,1,14,1,1,2,772
53,1,12,2,2,2,540
30,1,12,2,2,2,523
45,1,12,1,3,2,588
56,2,11,2,2,2,482
32,1,16,2,3,2,380
54,1,11,1,1,2,665
28,1,16,2,1,2,518
48,2,12,2,1,2,700
38,1,14,2,1,2,360
52,1,12,1,1,2,254
40,2,12,2,1,2,200
27,1,12,1,1,2,320
21,1,13,2,1,2,200
35,1,11,1,1,2,520
22,1,12,1,1,2,672
51,1,16,2,1,2,999
43,1,11,1,2,2,556
21,3,7,2,1,2,180
21,2,12,2,1,2,138
54,2,12,1,1,2,440
39,1,16,2,3,2,550
37,1,13,1,1,2,900
40,1,12,2,3,2,800
27,1,12,2,3,2,80
23,1,12,2,2,2,250
27,1,12,1,2,2,410
34,1,12,2,2,2,150
26,1,12,2,1,2,272
22,2,13,2,1,2,160
46,1,16,1,1,2,999
24,3,12,1,1,2,260
35,1,12,2,2,2,277
41,1,12,1,3,2,495
52,1,12,1,3,2,672
54,1,8,1,3,2,600
59,1,8,1,2,2,350
40,1,9,2,3,2,220
35,1,12,2,2,2,600
32,1,12,2,2,2,134
28,1,16,2,3,2,999
27,1,12,2,2,2,200
54,1,12,2,3,2,300
52,2,12,2,1,2,290
35,1,16,2,1,2,700
54,1,17,2,2,2,999
30,1,16,2,2,2,300
30,1,12,2,3,2,238
30,1,12,2,1,2,286
38,1,12,1,2,2,280
60,1,12,1,3,2,784
51,1,18,2,1,2,900
48,1,12,2,2,2,556
21,1,12,2,2,2,146
51,1,16,2,1,2,480
46,1,16,2,2,2,999
32,1,12,1,1,2,450
25,1,12,2,2,2,680
29,1,12,2,1,2,440
55,1,10,1,2,2,300
56,1,10,2,1,2,500
45,1,12,1,2,2,414
51,1,12,2,2,2,520
52,2,10,1,3,2,400
37,1,12,2,2,2,400
43,1,10,1,3,2,640
42,1,12,2,2,2,344
40,1,14,2,2,2,500
21,1,8,2,3,2,180
35,1,12,2,1,2,600
23,1,12,2,2,2,210
31,1,18,2,1,2,900
30,1,18,2,2,2,800
44,2,11,1,2,2,300
43,1,12,2,2,2,500
55,1,14,1,2,2,480
43,1,18,2,2,2,769
43,1,16,2,1,2,500
47,1,12,2,2,2,468
39,1,13,2,2,2,600
36,1,12,1,3,2,643
28,1,12,1,2,2,475
44,1,12,1,3,2,576
46,1,14,1,1,2,950
38,1,12,1,2,2,440
22,1,12,2,3,2,210
45,1,13,2,2,2,488
42,1,14,2,1,2,523
38,1,17,2,2,2,788
45,1,18,2,3,2,765
40,1,10,2,1,2,512
37,1,12,1,3,2,650
25,1,12,1,3,2,999
44,1,12,2,3,2,500
27,1,12,2,3,2,240
27,2,12,2,2,2,220
60,1,8,1,3,2,560
62,3,4,2,3,2,270
21,3,12,2,3,2,152
35,1,12,2,2,2,635
32,1,11,1,3,2,337
39,1,12,1,2,2,450
45,2,12,2,3,2,586
43,1,14,1,2,2,524
41,1,18,1,3,2,744
35,3,12,2,1,3,350
45,3,15,1,1,3,999
30,1,12,2,2,3,280
29,1,12,2,2,3,260
39,1,12,2,2,3,380
40,1,12,2,2,3,280
22,1,13,2,2,3,200
21,1,12,2,1,3,290
32,1,12,2,2,3,800
30,1,14,2,2,3,480
64,3,2,2,1,3,440
39,3,5,2,2,3,153
48,3,9,2,1,3,999
27,1,12,2,2,3,400
21,1,12,2,2,3,160
28,1,12,1,1,3,540
30,1,17,2,2,3,750
30,1,16,1,2,3,415
21,2,13,2,2,3,174
43,1,14,2,2,3,275
30,1,11,2,2,3,385
22,3,12,2,1,3,350
22,1,12,2,2,3,400
25,1,14,2,2,3,350
40,1,14,2,2,3,400
35,1,18,2,2,3,769
29,1,12,2,2,3,300
36,3,16,2,1,3,350
26,3,12,2,2,3,240
33,1,10,2,3,3,360
27,1,10,2,2,3,180
31,3,14,2,1,3,600
44,2,10,1,2,3,470
31,1,16,2,1,3,600
36,2,16,2,2,3,200
32,1,13,2,2,3,350
47,1,13,2,2,3,826
35,1,14,2,2,3,400
37,1,16,2,2,3,710
59,1,14,2,2,3,560
51,1,14,2,3,3,560
31,1,12,1,2,3,280
26,1,16,2,2,3,630
24,1,12,2,2,3,348
58,1,18,2,1,3,962
61,1,7,2,3,3,196
28,3,17,2,1,3,300
25,1,16,2,1,3,350
55,1,13,2,2,3,400
33,1,15,2,2,3,480
38,1,11,2,2,3,200
37,1,18,2,2,3,999
27,1,12,2,2,3,230
36,2,12,2,2,3,200
50,1,14,2,3,3,577
37,1,13,2,2,3,500
26,1,12,2,3,3,275
32,1,16,2,2,3,999
26,1,12,2,2,3,240
58,1,12,2,2,3,200
23,1,16,2,2,3,500
29,1,12,2,3,3,240
23,3,12,2,1,3,200
22,1,9,2,2,3,240
24,1,12,2,2,3,250
57,1,14,2,2,3,692
41,1,18,2,2,3,600
26,2,16,2,1,3,350
55,1,10,2,2,3,210
42,1,12,2,2,3,999
28,1,12,1,1,3,425
22,1,13,2,2,3,128
27,1,12,2,2,3,371
34,2,10,1,1,3,440
30,1,12,2,2,3,400
45,1,9,1,3,3,592
23,1,12,2,3,3,275
30,1,16,2,2,3,400
44,1,12,1,1,3,280
35,3,13,2,2,3,600
59,1,18,2,2,3,999
26,1,12,2,3,3,371
55,1,12,2,2,3,673
45,3,18,2,2,3,999
40,1,12,2,3,2,250
48,1,12,2,3,2,462
38,1,14,1,1,2,525
35,1,14,1,1,2,613
62,1,11,1,2,2,620
34,1,14,2,1,2,425
30,1,15,2,2,2,481
63,1,12,2,1,2,400
29,1,12,2,2,2,798
33,2,16,2,2,2,610
51,1,12,2,1,2,800
39,1,14,1,2,2,640
37,1,16,2,2,2,560
37,2,13,2,1,2,900
32,1,9,2,2,2,200
23,2,12,2,1,2,138
37,1,11,1,2,2,450
37,1,13,2,3,2,290
51,1,10,1,2,2,400
48,1,12,1,3,2,440
32,1,16,1,2,2,640
29,1,12,2,2,2,144
43,1,18,2,1,2,321
26,1,12,1,1,2,265
60,1,16,2,1,2,185
36,1,14,2,3,2,520
27,1,16,1,1,2,699
26,1,16,2,1,2,650
34,1,11,2,1,2,371
52,1,14,2,1,2,900
58,1,12,2,3,2,280
40,1,12,1,2,2,400
32,1,14,2,1,2,350
28,1,12,2,1,2,185
27,1,12,2,2,2,875
23,1,13,2,1,2,214
54,1,7,1,3,2,376
37,1,16,2,2,2,550
23,3,13,2,2,2,230
40,1,17,1,2,2,600
42,1,8,2,3,2,360
28,1,8,2,3,2,360
27,1,10,1,3,2,999
24,1,14,2,3,2,350
29,1,10,2,1,2,160
21,1,12,2,2,2,420
35,1,16,2,1,2,509
41,1,16,2,1,2,570
34,1,12,2,2,2,360
22,1,12,1,1,2,420
56,1,13,2,1,2,999
31,1,12,2,2,2,200
36,2,12,1,1,2,425
40,2,10,2,1,2,191
34,1,7,2,3,2,140
39,1,17,2,2,2,360
26,1,16,2,2,2,250
35,1,12,1,1,2,490
33,1,12,2,2,2,500
47,1,17,1,1,1,780
41,1,16,1,1,1,650
58,1,12,2,1,1,999
33,1,12,2,1,1,440
31,1,16,2,1,1,550
27,1,14,2,3,1,650
34,1,16,1,1,1,440
49,1,16,2,1,1,386
29,1,14,2,1,1,810
22,1,12,2,1,1,440
40,1,18,1,3,1,635
36,1,14,2,1,1,440
23,1,13,2,1,1,250
31,1,16,1,1,1,500
33,1,12,1,1,1,465
50,1,0,2,1,1,700
39,1,18,1,3,1,999
27,1,15,2,1,1,550
47,1,17,2,1,1,236
47,1,18,2,1,1,999
47,1,11,2,1,1,700
56,1,18,2,1,1,575
23,1,14,2,1,1,360
54,1,9,1,1,1,500
40,1,15,2,1,1,769
42,1,14,1,1,1,360
22,1,15,2,1,1,310
39,1,14,2,1,1,280
33,1,12,2,1,1,493
39,1,16,2,1,1,999
58,1,16,1,1,1,500
50,1,10,1,1,1,585
55,2,9,2,1,1,320
32,3,16,2,1,1,300
31,1,12,1,1,1,382
52,1,8,2,1,1,168
38,1,14,1,3,1,500
40,1,12,1,3,1,600
36,3,15,1,1,1,540
55,1,12,2,1,1,400
42,1,16,2,1,1,999
56,1,10,1,1,1,398
28,1,12,1,1,1,500
37,1,12,1,1,1,360
45,1,8,2,1,1,520
43,1,12,2,1,1,690
22,1,16,2,1,1,400
41,1,11,1,1,1,600
51,1,13,1,1,1,633
35,1,16,2,1,1,999
46,1,12,1,1,1,999
59,1,12,2,1,1,288
22,3,12,2,1,1,263
43,1,14,2,1,1,190
52,1,18,1,1,1,660
36,1,16,2,1,1,961
29,1,14,2,1,1,753
29,1,12,2,1,1,351
29,1,12,1,1,1,400
36,1,16,2,1,1,385
29,1,16,1,1,1,560
63,2,5,1,1,1,320
30,1,12,1,1,1,346
21,1,16,2,1,1,220
52,1,15,1,1,1,658
46,1,12,1,1,1,346
27,3,8,2,1,1,176
34,1,12,1,1,1,600
58,1,13,1,1,1,675
28,3,12,2,1,1,300
52,1,8,2,1,1,344
30,2,12,2,2,3,260
49,1,16,2,3,3,661
61,1,14,2,3,3,483
22,1,14,2,2,3,150
48,1,17,2,2,3,707
44,1,18,2,3,3,400
44,1,11,2,3,3,360
54,1,12,2,2,3,207
41,1,12,1,2,3,320
47,1,8,2,2,3,450
35,1,10,2,2,3,300
61,1,8,2,3,3,200
35,1,16,2,2,3,962
32,1,16,2,2,3,300
24,2,12,2,2,3,150
61,1,12,2,3,3,900
32,1,16,2,2,3,423
27,2,12,2,3,3,134
24,1,17,2,3,3,300
30,1,12,2,2,3,328
30,1,12,2,2,3,440
36,1,16,2,3,3,300
34,2,12,2,2,3,198
33,1,12,2,2,3,304
45,1,14,2,2,3,577
24,1,8,2,3,3,260
37,1,13,2,3,3,617
26,1,12,2,2,3,300
34,1,12,2,3,3,458
27,1,16,2,3,3,134
39,2,12,2,3,3,204
27,1,17,2,3,3,750
31,2,13,2,3,3,400
22,1,15,2,2,3,425
23,1,12,2,2,3,150
39,1,12,2,2,3,520
63,1,18,2,3,3,962
28,1,11,2,2,3,430
29,1,12,2,3,3,468
43,1,12,2,2,3,274
33,1,18,2,2,3,900
35,1,12,2,3,3,386
51,1,8,2,2,3,260
33,2,12,2,2,3,340
39,1,12,2,2,3,260
57,1,12,2,2,3,360
37,1,14,2,3,3,322
25,1,16,2,2,3,600
21,1,12,2,2,3,150
46,1,14,2,3,3,999
34,2,12,2,3,3,240
42,1,12,1,3,3,560
32,1,14,2,2,3,200
21,1,10,2,3,3,320
54,1,18,2,2,3,700
33,2,16,2,3,3,400
58,1,5,2,3,3,300
47,1,12,2,3,3,500
24,1,12,2,3,3,260
57,1,12,2,3,3,560
30,1,16,2,2,3,750
21,2,12,2,2,3,192
39,1,8,2,2,3,280
44,1,16,2,2,3,415
50,2,7,2,3,3,200
32,1,12,2,1,1,480
40,1,16,2,1,1,385
27,1,16,2,1,1,600
40,1,12,2,2,1,830
54,1,0,2,2,1,240
22,1,8,2,2,1,230
35,1,18,2,2,1,950
34,1,12,2,1,1,450
57,1,16,2,2,1,850
62,1,11,2,1,1,200
31,1,18,1,1,1,673
25,1,16,2,1,1,712
26,1,12,2,1,1,160
32,1,12,1,2,1,320
41,1,12,2,1,1,650
31,1,16,2,1,1,450
42,1,18,2,1,1,999
40,1,14,2,2,1,999
40,1,12,2,1,1,360
41,1,16,2,2,1,600
43,1,16,2,1,1,575
24,1,16,2,1,1,800
26,1,16,2,1,1,440
53,1,18,1,1,1,692
44,1,12,1,1,1,999
31,1,12,1,1,1,840
33,1,14,2,1,1,480
24,1,17,2,1,1,450
40,1,11,2,1,1,800
37,1,16,2,1,1,600
30,1,14,1,1,1,576
36,1,16,2,1,1,999
23,1,11,2,2,1,420
40,1,18,2,2,1,999
55,1,18,2,1,1,670
38,1,13,1,3,1,432
32,1,10,2,2,1,204
28,1,15,2,1,1,520
46,1,12,2,2,1,330
34,1,14,1,1,1,560
50,1,4,2,1,1,220
27,1,18,2,1,1,250
36,1,16,2,1,1,800
39,1,12,2,1,1,550
33,1,9,2,1,1,770
58,2,12,1,1,1,520
60,1,12,1,1,1,600
47,1,16,1,1,1,600
40,1,18,2,1,1,999
48,1,18,2,1,1,999
24,1,16,2,1,1,350
46,1,8,2,2,1,495
23,1,12,2,2,1,380
28,1,16,2,3,1,670
36,1,18,2,3,1,262
43,1,12,2,2,1,650
62,1,12,1,1,1,500
