gvkey	year	gvkey	year	Y	K	L	M	VA	i	naics_4digit
012868	2002	012868	2002	745.9361155460631	111.65535624905422	2.7	531.1747042092686	214.7614113367944	24.78219644151933	3152
012868	2003	012868	2003	1038.4103350586831	141.90131418128485	3.4	741.9436811723857	296.4666538862973	36.702735697242105	3152
012868	2004	012868	2004	1344.446330981058	194.09684751911465	4.35	955.0152809465698	389.4310500344883	57.461305057453636	3152
012868	2005	012868	2005	1885.335436538604	241.75878828981573	7.875	1238.302199896251	647.0332366423528	76.35807192042847	3152
012868	2006	012868	2006	2479.1553848414246	405.41246025991416	9.2	1720.738198686061	758.4171861553637	102.57232032510107	3152
012868	2007	012868	2007	2482.20735238446	509.3846068475667	9.6	1730.4189815525338	751.7883708319265	118.02137354997818	3152
012868	2008	012868	2008	2297.816469824262	595.3555114962044	8.4	1578.989609967937	718.8268598563254	93.19541920989325	3152
012868	2009	012868	2009	1977.526	494.73582120111644	7.65	1405.42055	572.10545	54.564	3152
012868	2010	012868	2010	1817.66207046628	525.7605310516503	6.2	1277.4316010207917	540.2304694454886	42.8871124898089	3152
012868	2011	012868	2011	1783.698799031919	496.7437524874841	6.6	1265.3399698616374	518.3588291702818	87.34267302311524	3152
012868	2012	012868	2012	1758.5023496322694	516.7410293470748	7.0	1276.5167793441992	481.9855702880702	63.62813538106013	3152
012868	2013	012868	2013	1548.3956487531216	478.7776683953599	6.3	1143.8044333458763	404.59121540724533	50.00143731853853	3152
012868	2014	012868	2014	1324.9069847885328	477.28592162554435	6.1	990.8135561761255	334.09342861240725	50.42671298831259	3152
012874	1998	012874	1998	2.7692675796996666	2.81551848988058	0.044	3.1418412196428664	-0.3725736399431998	0.3223406893131664	3345
012874	1999	012874	1999	3.932713590084108	3.151809713170588	0.03	4.189033495647042	-0.2563199055629338	0.23847926267281105	3345
012874	2000	012874	2000	5.1430268237157275	3.4016524062860083	0.033	5.099773664588076	0.043253159127652256	0.12695102184237672	3345
012874	2001	012874	2001	3.5742271242071646	3.6203350722311396	0.025	4.475934030190576	-0.901706905983411	0.0972630626555078	3345
012874	2002	012874	2002	3.8618985093071756	1.7774399960773737	0.029	6.3954483664169315	-2.5335498571097563	0.16702112260463875	3345
012874	2003	012874	2003	5.301028497093377	1.0284202944753404	0.11	4.163779015407131	1.1372494816862468	0.11005337588730535	3345
012874	2004	012874	2004	19.677999442788757	2.2449672019905	0.072	15.863641966449128	3.814357476339628	0.37744444082907624	3345
012874	2005	012874	2005	17.284339182206836	2.4784020249821164	0.086	16.308930679046345	0.9754085031604897	1.1176140633102967	3345
012874	2006	012874	2006	17.904092675309585	3.5878914088005294	0.091	17.535627519337616	0.36846515597196594	1.1575155460047546	3345
012874	2007	012874	2007	25.199325795882807	4.628149904219629	0.106	19.2642141544988	5.935111641384009	0.7222267305039357	3345
012874	2008	012874	2008	36.86674008810572	4.399597205352602	0.115	24.21825833857772	12.648481749528003	0.5782586664282094	3345
012874	2009	012874	2009	28.109	4.275541670047877	0.103	22.657081	5.451919	0.174	3345
012874	2010	012874	2010	24.85989438970603	3.5599670134231527	0.146	19.27206182855524	5.587832561150789	0.3178206583427923	3345
012874	2011	012874	2011	29.495877042176676	5.589833775472692	0.11	32.46780386868302	-2.9719268265063437	0.25430284277702575	3345
012874	2012	012874	2012	29.082624481861284	5.002220796525687	0.101	25.48975448196414	3.592869999897145	0.6309477499359564	3345
012874	2013	012874	2013	33.922526108455244	4.941017211371109	0.102	26.85795358952789	7.06457251892735	0.5058752862559598	3345
012874	2014	012874	2014	44.855651889750106	5.632038862586221	0.144	30.61737896102039	14.238272928729717	1.1206084885631473	3345
012877	1998	012877	1998	56.70275050655443	34.97471690050566	0.376	33.722907454466075	22.979843052088352	10.371496952333795	3366
012877	1999	012877	1999	59.48407352564602	45.35458297132928	0.37	39.39403689642502	20.090036629220993	4.396621407902906	3366
012877	2000	012877	2000	63.21155853430753	48.83739749676305	0.39	41.35270010437839	21.858858429929136	3.246879763446529	3366
012877	2001	012877	2001	50.10601398297253	50.82811825636598	0.304	36.06696169361416	14.039052289358368	3.891006184531824	3366
012877	2002	012877	2002	41.35952060981251	51.47143455059119	0.348	27.69959243021744	13.659928179595076	1.8265152551648653	3366
012877	2003	012877	2003	57.69788121637941	53.47912524850894	0.353	35.292185750356786	22.405695466022614	1.4964987576236728	3366
012877	2004	012877	2004	63.6220252784275	54.5110913466569	0.413	38.24854294972211	25.373482328705393	2.0366102295895754	3366
012877	2005	012877	2005	75.40785626509597	58.24341821320672	0.419	49.709465443451	25.69839082164498	3.342594387370507	3366
012877	2006	012877	2006	83.58230999704604	62.5366529105126	0.448	54.742904165084184	28.83940583196186	2.068363299702265	3366
012877	2007	012877	2007	71.81536471103784	65.02362076455256	0.328	53.96075665411141	17.85460805692643	1.6801123491845458	3366
012877	2008	012877	2008	69.60484150797052	66.80648467846352	0.322	50.39515849202947	19.209683015941053	5.295228201260626	3366
012895	1998	012895	1998	1316.350999653995	897.9240520297391	1.05	991.1257954357408	325.225204218254	30.703771303956195	3251
012895	1999	012895	1999	1285.7673916627946	912.2145555006872	1.44	970.136195344236	315.6311963185587	16.970146093584585	3251
012895	2000	012895	2000	2259.4397302934203	1305.7630665712998	1.329	1833.0911631096255	426.34856718379484	24.9449212833341	3251
012895	2001	012895	2001	1698.2298018561028	1300.1345598985627	1.232	1471.0630934106944	227.16670844540832	20.426895565092988	3251
012895	2002	012895	2002	1739.7249236684384	1265.1665837891596	1.216	1428.73041954088	310.9945041275584	19.909517731789588	3251
012895	2003	012895	2003	1955.571650984905	1269.4253353643558	1.198	1700.190390577405	255.3812604075001	27.152519789067174	3251
012895	2004	012895	2004	2819.7630428670022	1251.225983981131	1.207	2420.047765905779	399.715276961223	26.002795403114877	3251
012895	2005	012895	2005	2655.097155401934	1285.0310790651417	1.123	2326.7127131113084	328.3844422906254	34.55400276052449	3251
012895	2006	012895	2006	2676.8429292817923	1273.9889931698688	6.654	2035.7965357560256	641.0463935257669	95.70856178827498	3251
012895	2007	012895	2007	3380.555704266824	2083.6726537236427	5.249	2852.487005728358	528.0686985384658	85.76172855956786	3251
012895	2008	012895	2008	2789.2322258564295	2113.1001952619567	4.463	2401.631376599529	387.6008492569005	62.23135397596115	3251
012895	2009	012895	2009	1990.091	1883.1301859799714	3.489	1677.483103	312.60789699999987	30.085	3251
012895	2010	012895	2010	2659.657401727148	1884.8390919865074	3.932	2251.87746496154	407.779936765608	44.87439997644079	3251
012895	2011	012895	2011	2768.5628382441373	1953.9891273247497	3.744	2378.3727858431407	390.1900524009966	63.50885920936819	3251
