c10_zmath	wgt10_math	sat	constant	c08_zlang	c08_zmath	feeder_school	m_id_pairs
2.300851345062256	1.0	1	1	1.877136468887329	1.0548301935195923	18	6
0.45744141936302185	1.0	1	1	0.715144693851471	1.004764437675476	18	6
-0.5498631000518799	1.0	1	1	-0.22818319499492645	-1.3169745206832886	19	21
-0.6814807057380676	1.0	1	1	-0.6716967225074768	-1.4257490634918213	19	21
-2.2726869583129883	1.0	1	1	-0.33576536178588867	-1.0251396894454956	19	21
0.43511253595352173	1.0	1	1	0.7044156193733215	-0.30019769072532654	20	35
1.4579112529754639	0.5	1	1	0.15000446140766144	-0.031106479465961456	20	35
-1.749252200126648	1.0	1	1	-0.5029022097587585	-1.1607719659805298	20	35
-1.0666953325271606	1.0	1	1	-1.4197680950164795	-0.16600877046585083	20	35
1.2670375108718872	1.0	1	1	-0.4054504334926605	-0.7555010318756104	21	31
0.6714237332344055	1.0	1	1	0.545198917388916	0.10452568531036377	21	31
0.9072040915489197	1.0	1	1	1.1917511224746704	-0.26101431250572205	21	31
1.6433271169662476	1.0	1	1	1.1917511224746704	1.486178994178772	21	31
0.6203460097312927	0.5	1	1	-0.5706073045730591	-0.8568768501281738	21	31
0.7891231775283813	1.0	1	1	0.3860589861869812	-0.16600877046585083	21	31
-0.9627814888954163	1.0	1	1	-1.2939051389694214	-0.6475726962089539	21	31
0.508519172668457	1.0	1	1	0.545198917388916	0.10452568531036377	21	31
1.515442132949829	1.0	1	1	-1.4864448308944702	0.10452568531036377	21	31
1.7864243984222412	1.0	1	1	0.4757900834083557	-0.5895772576332092	21	31
0.31530633568763733	1.0	1	1	-1.4864448308944702	-0.8012537360191345	22	7
0.3586867153644562	0.5	1	1	0.509788453578949	0.4473884403705597	22	7
2.394728660583496	0.5	1	1	0.06896096467971802	-0.11635766178369522	22	7
0.5536248087882996	1.0	1	1	0.22710321843624115	-0.033594854176044464	22	7
-0.29843923449516296	1.0	1	1	0.3895125091075897	-0.23644591867923737	22	7
1.2670375108718872	1.0	1	1	0.7044156193733215	1.1954058408737183	23	3
-0.9627814888954163	1.0	1	1	0.864415168762207	0.7110716104507446	23	3
1.0260149240493774	1.0	1	1	1.5378897190093994	1.4921178817749023	23	3
1.1458377838134766	1.0	1	1	1.1917511224746704	-0.16600877046585083	23	3
1.1458377838134766	1.0	0	1	1.3618196249008179	1.7912850379943848	24	2
-1.4227298498153687	1.0	0	1	0.06896096467971802	1.9496276378631592	24	2
0.3712446391582489	1.0	0	1	-0.7426712512969971	0.8518961668014526	24	2
-1.214935302734375	0.5	0	1	-0.5029022097587585	-0.688298761844635	24	2
-0.5498631000518799	1.0	0	1	-0.9214580059051514	-0.9567098617553711	25	22
-0.15360011160373688	0.5	0	1	0.614791989326477	0.28659066557884216	25	22
-0.9382296204566956	0.5	0	1	1.0574767589569092	0.2574270963668823	25	22
0.31530633568763733	1.0	0	1	0.8308312296867371	0.2792748808860779	25	22
0.3586867153644562	0.5	0	1	1.1202393770217896	0.30815646052360535	25	22
-0.2519069015979767	1.0	0	1	1.1333322525024414	0.2403569370508194	25	22
-1.0449138879776	0.5	0	1	0.8434789180755615	-0.6682260036468506	25	22
-0.7952816486358643	1.0	0	1	0.864415168762207	-0.031106479465961456	25	22
-0.15360011160373688	0.5	0	1	1.7209129333496094	0.6452462077140808	25	22
2.0721709728240967	0.5	0	1	2.419882297515869	1.486178994178772	25	22
0.5536248087882996	1.0	0	1	0.628253161907196	-0.16600877046585083	25	22
2.038395643234253	1.0	0	1	1.0263947248458862	1.0548301935195923	25	22
-0.4401761591434479	0.5	0	1	-0.24555842578411102	0.2403569370508194	25	22
1.0645347833633423	0.5	0	1	-0.19206663966178894	0.7803641557693481	25	22
-1.1027765274047852	0.5	0	1	-1.855468988418579	-1.7422020435333252	25	22
-1.0400201082229614	0.5	0	1	-0.17535141110420227	0.10452568531036377	25	22
0.43511253595352173	1.0	1	1	0.48045623302459717	0.5539234280586243	26	2
0.10144013166427612	0.5	1	1	-0.4054504334926605	-0.5711800456047058	26	2
-0.4228074550628662	1.0	1	1	-0.4054504334926605	-0.7115566730499268	26	2
-0.9382296204566956	0.5	1	1	0.545198917388916	-0.5711800456047058	26	2
-1.497695803642273	0.5	1	1	0.18616703152656555	-0.24956783652305603	26	2
1.7599648237228394	0.5	1	1	-1.097098469734192	-0.7115566730499268	26	2
0.10144013166427612	0.5	1	1	0.3860589861869812	0.10452568531036377	26	2
0.5536248087882996	1.0	1	1	0.15000446140766144	-0.1336435079574585	26	2
1.9056998491287231	1.0	1	1	0.9678530693054199	0.5951140522956848	26	2
0.07138076424598694	1.0	1	1	-0.36486735939979553	-1.5689293146133423	26	2
0.07138076424598694	1.0	1	1	0.312659353017807	0.21112701296806335	26	2
0.5536248087882996	1.0	0	1	0.46355682611465454	1.8245460987091064	27	39
1.3900951147079468	1.0	0	1	1.7209129333496094	1.9475208520889282	27	39
0.07138076424598694	1.0	0	1	1.5378897190093994	1.9475208520889282	27	39
0.6714237332344055	1.0	0	1	-0.08822963386774063	0.3757568895816803	27	39
1.2670375108718872	1.0	0	1	1.0263947248458862	1.9475208520889282	27	39
1.3900951147079468	1.0	0	1	1.7209129333496094	1.486178994178772	27	39
0.07138076424598694	1.0	0	1	1.1917511224746704	2.21506929397583	27	39
0.07138076424598694	1.0	0	1	1.7209129333496094	0.7517479658126831	27	39
1.515442132949829	1.0	0	1	1.7209129333496094	2.260340690612793	27	39
-0.4094035029411316	0.5	0	1	1.3618196249008179	1.018068790435791	27	39
0.43511253595352173	1.0	0	1	0.146320641040802	0.7156170010566711	27	39
-0.4228074550628662	1.0	0	1	-0.7426712512969971	-1.105082392692566	27	39
1.7599648237228394	0.5	0	1	1.1917511224746704	2.4171903133392334	27	39
1.7736343145370483	1.0	0	1	2.1064682006835938	1.990868091583252	27	39
1.3900951147079468	1.0	0	1	1.9108892679214478	1.1954058408737183	27	39
1.0260149240493774	1.0	0	1	0.6069639325141907	1.486178994178772	27	39
0.7891231775283813	1.0	0	1	1.7209129333496094	1.0548301935195923	27	39
1.6433271169662476	1.0	0	1	1.3618196249008179	1.637089729309082	27	39
-1.1119999885559082	1.0	0	1	1.0263947248458862	0.3757568895816803	27	39
0.9072040915489197	1.0	0	1	1.9108892679214478	2.260340690612793	27	39
-0.9627814888954163	1.0	0	1	0.31044909358024597	0.5105927586555481	27	39
0.5536248087882996	1.0	0	1	1.5378897190093994	1.486178994178772	27	39
0.6714237332344055	1.0	0	1	1.1403467655181885	1.339017391204834	27	39
1.3900951147079468	1.0	1	1	-0.24555842578411102	0.6452462077140808	28	56
2.300851345062256	1.0	1	1	0.545198917388916	0.5808640718460083	28	56
1.6433271169662476	1.0	1	1	-0.04271945729851723	0.6452462077140808	28	56
1.2670375108718872	1.0	1	1	1.1917511224746704	0.6950134038925171	28	56
0.10144013166427612	0.5	1	1	-0.4054504334926605	-0.6834381818771362	28	56
1.6433271169662476	1.0	1	1	-0.24555842578411102	1.0548301935195923	28	56
2.1703782081604004	1.0	1	1	0.2885919213294983	1.0548301935195923	28	56
3.0172998905181885	1.0	1	1	2.7218921184539795	2.937539577484131	28	56
-0.051826223731040955	1.0	1	1	1.3618196249008179	0.2403569370508194	28	56
0.7891231775283813	1.0	1	1	-0.24555842578411102	0.9000044465065002	28	56
0.6714237332344055	1.0	1	1	-0.9214580059051514	0.0856141746044159	28	56
0.7891231775283813	1.0	1	1	0.3860589861869812	0.2361101508140564	28	56
1.0752182006835938	1.0	1	1	0.3860589861869812	-0.031106479465961456	28	56
0.6203460097312927	0.5	1	1	0.3860589861869812	-0.30019769072532654	28	56
2.394728660583496	0.5	1	1	0.312659353017807	-0.16600877046585083	28	56
0.10144013166427612	0.5	1	1	0.22710321843624115	0.4907688498497009	28	56
2.1703782081604004	1.0	1	1	0.6024358868598938	1.3576966524124146	28	56
-1.2655483484268188	1.0	1	1	-1.683927059173584	-1.1019470691680908	28	56
0.10144013166427612	0.5	1	1	-0.4054504334926605	0.2403569370508194	28	56
1.9056998491287231	1.0	1	1	1.1917511224746704	1.7643941640853882	28	56
-1.404431939125061	1.0	1	1	2.441033363342285	-0.5657222270965576	29	37
-0.28788861632347107	1.0	1	1	-1.4864448308944702	-0.30019769072532654	29	37
-2.094985008239746	1.0	1	1	-0.6697781682014465	-1.2177718877792358	29	37
-0.8190206289291382	1.0	1	1	-0.9042670726776123	-0.9911155104637146	29	37
-0.2252151072025299	1.0	1	1	0.9320281744003296	-1.6313538551330566	29	37
-0.1750829517841339	1.0	1	1	0.9306313991546631	-1.1607719659805298	29	37
0.5914478898048401	1.0	1	1	1.5378897190093994	0.10452568531036377	29	37
0.6714237332344055	1.0	1	1	-1.2735215425491333	-1.324074625968933	29	37
0.3943864107131958	1.0	1	1	-1.8899126052856445	-0.9502898454666138	29	37
1.0749527215957642	1.0	1	1	0.17786316573619843	-0.8277133107185364	29	37
-1.9198377132415771	1.0	1	1	-1.1055865287780762	-0.47549429535865784	29	37
0.5536248087882996	1.0	1	1	-1.625769019126892	-0.9752397537231445	29	37
-0.29843923449516296	1.0	1	1	0.44323456287384033	-1.8662550449371338	29	37
1.7599648237228394	0.5	0	1	2.8233654499053955	1.0637882947921753	30	3
1.4579112529754639	0.5	0	1	2.5094752311706543	0.9845588803291321	30	3
1.6433271169662476	1.0	0	1	1.0263947248458862	1.0548301935195923	30	3
1.7599648237228394	0.5	0	1	0.7044156193733215	1.018068790435791	30	3
0.9072040915489197	1.0	0	1	1.5378897190093994	1.7120888233184814	30	3
0.6714237332344055	1.0	0	1	1.9108892679214478	1.955417275428772	30	3
-0.4094035029411316	0.5	0	1	0.22710321843624115	0.9722830057144165	30	3
1.0260149240493774	1.0	0	1	0.545198917388916	0.5304332971572876	30	3
-0.5498631000518799	1.0	0	1	1.6096469163894653	0.754402220249176	30	3
-0.5162535905838013	1.0	0	1	-0.24555842578411102	0.9382422566413879	30	3
2.0721709728240967	0.5	1	1	1.9108892679214478	1.637089729309082	31	9
0.5536248087882996	1.0	1	1	0.22710321843624115	-0.031106479465961456	31	9
1.7599648237228394	0.5	1	1	1.9108892679214478	1.486178994178772	31	9
0.1333906650543213	0.5	1	1	0.06896096467971802	-1.4749853610992432	31	9
0.9434014558792114	0.5	1	1	-0.08822963386774063	-0.031106479465961456	31	9
2.1703782081604004	1.0	1	1	0.22710321843624115	0.3757568895816803	31	9
1.1691620349884033	1.0	1	1	-0.08822963386774063	0.7829686403274536	31	9
2.038395643234253	1.0	1	1	2.950594425201416	1.7912850379943848	32	39
0.3586867153644562	0.5	1	1	1.2840454578399658	0.5110241174697876	32	39
1.2670375108718872	1.0	1	1	1.7209129333496094	0.7430221438407898	32	39
-1.2655483484268188	1.0	1	1	-1.0055867433547974	-0.5711800456047058	32	39
0.31530633568763733	1.0	1	1	1.0263947248458862	0.5105927586555481	32	39
-0.1750829517841339	1.0	1	1	0.06896096467971802	-0.434668630361557	32	39
0.3586867153644562	0.5	1	1	1.0263947248458862	0.3757568895816803	32	39
1.2670375108718872	1.0	1	1	-0.24555842578411102	-0.031106479465961456	32	39
1.2670375108718872	1.0	1	1	2.1064682006835938	0.7750722169876099	32	39
1.7736343145370483	1.0	1	1	1.7209129333496094	1.1954058408737183	32	39
1.6433271169662476	1.0	1	1	1.1917511224746704	0.7531912326812744	32	39
1.0260149240493774	1.0	1	1	0.06896096467971802	0.7251059412956238	32	39
0.6714237332344055	1.0	1	1	-1.2366374731063843	-0.16600877046585083	32	39
0.10144013166427612	0.5	1	1	0.22710321843624115	-0.16600877046585083	32	39
0.2629512548446655	0.5	1	1	0.06896096467971802	-0.7115566730499268	33	57
0.10144013166427612	0.5	1	1	-1.1055865287780762	-1.4749853610992432	33	57
-0.6699015498161316	0.5	1	1	-0.4054504334926605	0.10452568531036377	33	57
0.31530633568763733	1.0	1	1	-0.4899936318397522	-1.4749853610992432	33	57
1.602103352546692	1.0	1	1	-0.24555842578411102	0.2403569370508194	33	57
-1.214935302734375	0.5	1	1	-0.17535141110420227	-0.031106479465961456	33	57
-0.1750829517841339	1.0	1	1	-0.4054504334926605	-1.7688274383544922	33	57
2.300851345062256	1.0	1	1	0.545198917388916	-0.10428083688020706	33	57
0.8506187796592712	1.0	1	1	-0.8589716553688049	-0.031106479465961456	33	57
-1.497695803642273	0.5	1	1	0.9298178553581238	0.6379138231277466	33	57
-1.214935302734375	0.5	1	1	-0.7426712512969971	-0.5711800456047058	33	57
-0.7737821936607361	1.0	1	1	-1.4864448308944702	-0.08012718707323074	33	57
0.43511253595352173	1.0	1	1	-1.0447577238082886	-0.8568768501281738	33	57
1.2670375108718872	1.0	1	1	-0.5706073045730591	-0.434668630361557	33	57
0.31530633568763733	1.0	1	1	0.7044156193733215	-0.434668630361557	33	57
0.7891231775283813	1.0	1	1	-0.4054504334926605	-0.7115566730499268	33	57
2.220560073852539	1.0	1	1	1.0263947248458862	1.1954058408737183	33	57
-1.7822645902633667	0.5	1	1	-1.1055865287780762	-1.4749853610992432	33	57
-1.3222664594650269	0.5	1	1	-1.2939051389694214	-2.300954818725586	33	57
-0.9606248140335083	0.5	1	1	-0.9835608601570129	-1.272067904472351	33	57
-0.4228074550628662	1.0	0	1	0.22710321843624115	0.7803641557693481	34	17
1.3900951147079468	1.0	0	1	1.1917511224746704	0.9166764616966248	34	17
2.038395643234253	1.0	0	1	0.9436013698577881	0.9540349841117859	34	17
0.22177718579769135	1.0	0	1	0.06896096467971802	-1.0236467123031616	34	17
-0.8190206289291382	1.0	0	1	-0.24555842578411102	0.28985869884490967	34	17
-0.29843923449516296	1.0	0	1	-0.08822963386774063	-1.3393034934997559	34	17
0.34211426973342896	1.0	0	1	-0.413662314414978	-0.4392305910587311	34	17
-1.5731761455535889	1.0	0	1	-1.683927059173584	-1.3169745206832886	35	36
1.4573637247085571	1.0	0	1	1.1917511224746704	1.2319681644439697	35	36
-0.9521809816360474	1.0	0	1	-0.5202006697654724	-0.9137939214706421	35	36
0.7180888056755066	1.0	0	1	-1.886274814605713	-0.6505918502807617	35	36
1.3900951147079468	1.0	0	1	1.1917511224746704	0.6452462077140808	35	36
1.5793265104293823	1.0	0	1	-0.08822963386774063	-0.5216782689094543	35	36
1.515442132949829	1.0	0	1	0.06896096467971802	0.01292091328650713	35	36
0.8613353371620178	1.0	0	1	-0.7937685251235962	-0.35104310512542725	35	36
0.3586867153644562	0.5	0	1	-1.6338273286819458	-1.3730788230895996	35	36
0.265555739402771	1.0	0	1	-1.6338273286819458	0.17770004272460938	35	36
0.8272613883018494	1.0	0	1	0.9678530693054199	0.7093629240989685	35	36
-0.5498631000518799	1.0	0	1	-0.9315271973609924	-0.7115566730499268	35	36
-1.749252200126648	1.0	0	1	-0.676654577255249	-1.4749853610992432	35	36
-0.5017879605293274	1.0	0	1	-0.7318193912506104	-0.16600877046585083	35	36
1.0837780237197876	1.0	0	1	1.3085427284240723	0.2803531885147095	35	36
-0.5282143354415894	1.0	0	1	-1.8397668600082397	-0.7665494680404663	35	36
-1.5837266445159912	1.0	0	1	0.864415168762207	-0.25043049454689026	36	21
2.394728660583496	0.5	0	1	-0.08822963386774063	0.6452462077140808	36	21
-0.06692225486040115	1.0	0	1	0.146320641040802	-0.434668630361557	36	21
0.6714237332344055	1.0	0	1	-0.08822963386774063	-0.434668630361557	36	21
0.07138076424598694	1.0	0	1	0.545198917388916	-1.006974697113037	36	21
-0.29843923449516296	1.0	0	1	0.545198917388916	0.3757568895816803	37	24
-0.4228074550628662	1.0	0	1	1.7209129333496094	0.17770004272460938	37	24
1.7736343145370483	1.0	0	1	-0.17298763990402222	0.2403569370508194	37	24
0.7891231775283813	1.0	0	1	-0.5353042483329773	-0.5711800456047058	38	30
2.1241281032562256	1.0	0	1	2.243090867996216	1.792728304862976	38	30
1.515442132949829	1.0	0	1	1.3618196249008179	1.0803773403167725	38	30
2.4077842235565186	1.0	0	1	1.490906000137329	1.2998838424682617	38	30
1.0754338502883911	1.0	0	1	-0.20608042180538177	0.5105927586555481	38	30
-0.29843923449516296	1.0	0	1	0.434731125831604	-0.05449708178639412	38	30
2.2390735149383545	1.0	0	1	0.22710321843624115	0.184833362698555	38	30
0.7891231775283813	1.0	0	1	0.22710321843624115	-0.30019769072532654	38	30
0.6714237332344055	1.0	0	1	0.25599029660224915	1.339017391204834	39	53
-0.1750829517841339	1.0	0	1	-1.0447577238082886	0.5105927586555481	39	53
-0.9627814888954163	1.0	0	1	-1.683927059173584	-0.4167690575122833	39	53
1.1458377838134766	1.0	0	1	-0.21533599495887756	0.4684731364250183	39	53
-0.1750829517841339	1.0	0	1	-0.5706073045730591	-0.223771870136261	39	53
-0.4228074550628662	1.0	0	1	-1.683927059173584	-0.689294159412384	39	53
-0.7549868822097778	0.5	0	1	-0.9214580059051514	-1.0649700164794922	39	53
0.7891231775283813	1.0	0	1	1.5378897190093994	1.0548301935195923	39	53
