	PID	AGE	Y	CENSORED	SAT	MATH	LANG	VILLAGE_PAIR
2209	4050	12	0	1	1	1.339017391204834	0.22710321843624115	40
2210	4050	13	0	1	1	1.339017391204834	0.22710321843624115	40
2211	4050	14	0	1	1	1.339017391204834	0.22710321843624115	40
2212	4050	15	0	1	1	1.339017391204834	0.22710321843624115	40
2213	4050	16	0	1	1	1.339017391204834	0.22710321843624115	40
2214	4050	17	0	1	1	1.339017391204834	0.22710321843624115	40
2215	4050	18	0	1	1	1.339017391204834	0.22710321843624115	40
2216	4050	19	0	1	1	1.339017391204834	0.22710321843624115	40
2217	4051	12	0	0	1	2.1041712760925293	1.0263947248458862	40
2218	4051	13	0	0	1	2.1041712760925293	1.0263947248458862	40
2219	4051	14	0	0	1	2.1041712760925293	1.0263947248458862	40
2220	4051	15	0	0	1	2.1041712760925293	1.0263947248458862	40
2221	4051	16	0	0	1	2.1041712760925293	1.0263947248458862	40
2222	4051	17	0	0	1	2.1041712760925293	1.0263947248458862	40
2223	4051	18	1	0	1	2.1041712760925293	1.0263947248458862	40
2224	4055	12	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2225	4055	13	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2226	4055	14	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2227	4055	15	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2228	4055	16	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2229	4055	17	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2230	4055	18	0	0	0	-1.9314831495285034	-1.3978955745697021	20
2231	4055	19	1	0	0	-1.9314831495285034	-1.3978955745697021	20
2232	4056	13	0	0	0	-1.2854552268981934	-0.08822963386774063	20
2233	4056	14	0	0	0	-1.2854552268981934	-0.08822963386774063	20
2234	4056	15	0	0	0	-1.2854552268981934	-0.08822963386774063	20
2235	4056	16	0	0	0	-1.2854552268981934	-0.08822963386774063	20
2236	4056	17	1	0	0	-1.2854552268981934	-0.08822963386774063	20
2237	4059	12	0	0	0	-1.8603990077972412	-1.1055865287780762	20
2238	4059	13	0	0	0	-1.8603990077972412	-1.1055865287780762	20
2239	4059	14	1	0	0	-1.8603990077972412	-1.1055865287780762	20
2240	4061	12	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2241	4061	13	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2242	4061	14	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2243	4061	15	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2244	4061	16	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2245	4061	17	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2246	4061	18	0	0	0	-0.3639991581439972	-1.2939051389694214	20
2247	4061	19	1	0	0	-0.3639991581439972	-1.2939051389694214	20
2248	4093	14	0	0	0	-1.1607719659805298	-1.0447577238082886	29
2249	4093	15	0	0	0	-1.1607719659805298	-1.0447577238082886	29
2250	4093	16	0	0	0	-1.1607719659805298	-1.0447577238082886	29
2251	4093	17	1	0	0	-1.1607719659805298	-1.0447577238082886	29
2252	4094	16	0	1	0	0.7803641557693481	0.06896096467971802	29
2253	4094	17	0	1	0	0.7803641557693481	0.06896096467971802	29
2254	4094	18	0	1	0	0.7803641557693481	0.06896096467971802	29
2255	4094	19	0	1	0	0.7803641557693481	0.06896096467971802	29
2256	4094	20	0	1	0	0.7803641557693481	0.06896096467971802	29
2257	4094	21	0	1	0	0.7803641557693481	0.06896096467971802	29
2258	4094	22	0	1	0	0.7803641557693481	0.06896096467971802	29
2259	4094	23	0	1	0	0.7803641557693481	0.06896096467971802	29
2260	4095	13	0	1	0	0.3757568895816803	-0.02236647717654705	29
2261	4095	14	0	1	0	0.3757568895816803	-0.02236647717654705	29
2262	4095	15	0	1	0	0.3757568895816803	-0.02236647717654705	29
2263	4095	16	0	1	0	0.3757568895816803	-0.02236647717654705	29
2264	4095	17	0	1	0	0.3757568895816803	-0.02236647717654705	29
2265	4095	18	0	1	0	0.3757568895816803	-0.02236647717654705	29
2266	4095	19	0	1	0	0.3757568895816803	-0.02236647717654705	29
2267	4095	20	0	1	0	0.3757568895816803	-0.02236647717654705	29
2268	4096	12	0	1	0	0.2403569370508194	0.7044156193733215	29
2269	4096	13	0	1	0	0.2403569370508194	0.7044156193733215	29
2270	4096	14	0	1	0	0.2403569370508194	0.7044156193733215	29
2271	4096	15	0	1	0	0.2403569370508194	0.7044156193733215	29
2272	4096	16	0	1	0	0.2403569370508194	0.7044156193733215	29
2273	4096	17	0	1	0	0.2403569370508194	0.7044156193733215	29
2274	4096	18	0	1	0	0.2403569370508194	0.7044156193733215	29
2275	4096	19	0	1	0	0.2403569370508194	0.7044156193733215	29
2276	4102	12	0	0	1	1.2408599853515625	0.3860589861869812	55
2277	4102	13	0	0	1	1.2408599853515625	0.3860589861869812	55
2278	4102	14	0	0	1	1.2408599853515625	0.3860589861869812	55
2279	4102	15	1	0	1	1.2408599853515625	0.3860589861869812	55
2280	4104	13	0	1	1	-0.8568768501281738	0.06896096467971802	55
2281	4104	14	0	1	1	-0.8568768501281738	0.06896096467971802	55
2282	4104	15	0	1	1	-0.8568768501281738	0.06896096467971802	55
2283	4104	16	0	1	1	-0.8568768501281738	0.06896096467971802	55
2284	4104	17	0	1	1	-0.8568768501281738	0.06896096467971802	55
2285	4104	18	0	1	1	-0.8568768501281738	0.06896096467971802	55
2286	4104	19	0	1	1	-0.8568768501281738	0.06896096467971802	55
2287	4104	20	0	1	1	-0.8568768501281738	0.06896096467971802	55
2288	4106	12	0	0	1	0.3255583643913269	-1.1055865287780762	55
2289	4106	13	0	0	1	0.3255583643913269	-1.1055865287780762	55
2290	4106	14	0	0	1	0.3255583643913269	-1.1055865287780762	55
2291	4106	15	0	0	1	0.3255583643913269	-1.1055865287780762	55
2292	4106	16	0	0	1	0.3255583643913269	-1.1055865287780762	55
2293	4106	17	0	0	1	0.3255583643913269	-1.1055865287780762	55
2294	4106	18	1	0	1	0.3255583643913269	-1.1055865287780762	55
2295	4108	13	0	0	1	1.8301033973693848	-0.37720808386802673	55
2296	4108	14	0	0	1	1.8301033973693848	-0.37720808386802673	55
2297	4108	15	0	0	1	1.8301033973693848	-0.37720808386802673	55
2298	4108	16	0	0	1	1.8301033973693848	-0.37720808386802673	55
2299	4108	17	0	0	1	1.8301033973693848	-0.37720808386802673	55
2300	4108	18	0	0	1	1.8301033973693848	-0.37720808386802673	55
2301	4108	19	1	0	1	1.8301033973693848	-0.37720808386802673	55
2302	4109	13	0	1	1	1.0548301935195923	0.7044156193733215	55
2303	4109	14	0	1	1	1.0548301935195923	0.7044156193733215	55
2304	4109	15	0	1	1	1.0548301935195923	0.7044156193733215	55
2305	4109	16	0	1	1	1.0548301935195923	0.7044156193733215	55
2306	4109	17	0	1	1	1.0548301935195923	0.7044156193733215	55
2307	4109	18	0	1	1	1.0548301935195923	0.7044156193733215	55
2308	4109	19	0	1	1	1.0548301935195923	0.7044156193733215	55
2309	4109	20	0	1	1	1.0548301935195923	0.7044156193733215	55
2310	4110	14	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2311	4110	15	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2312	4110	16	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2313	4110	17	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2314	4110	18	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2315	4110	19	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2316	4110	20	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2317	4110	21	0	1	1	-1.1607719659805298	-1.2939051389694214	55
2318	4111	12	0	1	1	1.1355359554290771	-0.5706073045730591	55
2319	4111	13	0	1	1	1.1355359554290771	-0.5706073045730591	55
2320	4111	14	0	1	1	1.1355359554290771	-0.5706073045730591	55
2321	4111	15	0	1	1	1.1355359554290771	-0.5706073045730591	55
2322	4111	16	0	1	1	1.1355359554290771	-0.5706073045730591	55
2323	4111	17	0	1	1	1.1355359554290771	-0.5706073045730591	55
2324	4111	18	0	1	1	1.1355359554290771	-0.5706073045730591	55
2325	4111	19	0	1	1	1.1355359554290771	-0.5706073045730591	55
2326	4120	12	0	1	0	2.260340690612793	2.1064682006835938	10
2327	4120	13	0	1	0	2.260340690612793	2.1064682006835938	10
2328	4120	14	0	1	0	2.260340690612793	2.1064682006835938	10
2329	4120	15	0	1	0	2.260340690612793	2.1064682006835938	10
2330	4120	16	0	1	0	2.260340690612793	2.1064682006835938	10
2331	4120	17	0	1	0	2.260340690612793	2.1064682006835938	10
2332	4120	18	0	1	0	2.260340690612793	2.1064682006835938	10
2333	4120	19	0	1	0	2.260340690612793	2.1064682006835938	10
2334	4122	12	0	0	0	0.5808640718460083	0.864415168762207	10
2335	4122	13	0	0	0	0.5808640718460083	0.864415168762207	10
2336	4122	14	0	0	0	0.5808640718460083	0.864415168762207	10
2337	4122	15	0	0	0	0.5808640718460083	0.864415168762207	10
2338	4122	16	0	0	0	0.5808640718460083	0.864415168762207	10
2339	4122	17	0	0	0	0.5808640718460083	0.864415168762207	10
2340	4122	18	1	0	0	0.5808640718460083	0.864415168762207	10
2341	4124	13	0	0	0	1.339017391204834	0.545198917388916	10
2342	4124	14	0	0	0	1.339017391204834	0.545198917388916	10
2343	4124	15	0	0	0	1.339017391204834	0.545198917388916	10
2344	4124	16	0	0	0	1.339017391204834	0.545198917388916	10
2345	4124	17	0	0	0	1.339017391204834	0.545198917388916	10
2346	4124	18	0	0	0	1.339017391204834	0.545198917388916	10
2347	4124	19	1	0	0	1.339017391204834	0.545198917388916	10
2348	4128	13	0	1	0	1.1954058408737183	2.2698445320129395	10
2349	4128	14	0	1	0	1.1954058408737183	2.2698445320129395	10
2350	4128	15	0	1	0	1.1954058408737183	2.2698445320129395	10
2351	4128	16	0	1	0	1.1954058408737183	2.2698445320129395	10
2352	4128	17	0	1	0	1.1954058408737183	2.2698445320129395	10
2353	4128	18	0	1	0	1.1954058408737183	2.2698445320129395	10
2354	4128	19	0	1	0	1.1954058408737183	2.2698445320129395	10
2355	4128	20	0	1	0	1.1954058408737183	2.2698445320129395	10
2356	4149	12	0	0	0	1.104514479637146	0.06896096467971802	55
2357	4149	13	0	0	0	1.104514479637146	0.06896096467971802	55
2358	4149	14	0	0	0	1.104514479637146	0.06896096467971802	55
2359	4149	15	0	0	0	1.104514479637146	0.06896096467971802	55
2360	4149	16	1	0	0	1.104514479637146	0.06896096467971802	55
2361	4151	13	0	0	0	0.6452462077140808	0.06896096467971802	55
2362	4151	14	0	0	0	0.6452462077140808	0.06896096467971802	55
2363	4151	15	0	0	0	0.6452462077140808	0.06896096467971802	55
2364	4151	16	0	0	0	0.6452462077140808	0.06896096467971802	55
2365	4151	17	1	0	0	0.6452462077140808	0.06896096467971802	55
2366	4153	13	0	1	0	1.1954058408737183	0.06896096467971802	55
2367	4153	14	0	1	0	1.1954058408737183	0.06896096467971802	55
2368	4153	15	0	1	0	1.1954058408737183	0.06896096467971802	55
2369	4153	16	0	1	0	1.1954058408737183	0.06896096467971802	55
2370	4153	17	0	1	0	1.1954058408737183	0.06896096467971802	55
2371	4153	18	0	1	0	1.1954058408737183	0.06896096467971802	55
2372	4153	19	0	1	0	1.1954058408737183	0.06896096467971802	55
2373	4153	20	0	1	0	1.1954058408737183	0.06896096467971802	55
2374	4154	12	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2375	4154	13	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2376	4154	14	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2377	4154	15	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2378	4154	16	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2379	4154	17	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2380	4154	18	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2381	4154	19	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2382	4154	20	0	1	0	-0.031106479465961456	-0.4054504334926605	55
2383	4156	13	0	0	0	0.7803641557693481	-0.7426712512969971	55
2384	4156	14	0	0	0	0.7803641557693481	-0.7426712512969971	55
2385	4156	15	0	0	0	0.7803641557693481	-0.7426712512969971	55
2386	4156	16	0	0	0	0.7803641557693481	-0.7426712512969971	55
2387	4156	17	0	0	0	0.7803641557693481	-0.7426712512969971	55
2388	4156	18	1	0	0	0.7803641557693481	-0.7426712512969971	55
2389	4157	13	0	1	0	-1.006974697113037	-1.2939051389694214	55
2390	4157	14	0	1	0	-1.006974697113037	-1.2939051389694214	55
2391	4157	15	0	1	0	-1.006974697113037	-1.2939051389694214	55
2392	4157	16	0	1	0	-1.006974697113037	-1.2939051389694214	55
2393	4157	17	0	1	0	-1.006974697113037	-1.2939051389694214	55
2394	4157	18	0	1	0	-1.006974697113037	-1.2939051389694214	55
2395	4157	19	0	1	0	-1.006974697113037	-1.2939051389694214	55
2396	4157	20	0	1	0	-1.006974697113037	-1.2939051389694214	55
2397	4158	14	0	1	0	0.7803641557693481	-0.4054504334926605	55
2398	4158	15	0	1	0	0.7803641557693481	-0.4054504334926605	55
2399	4158	16	0	1	0	0.7803641557693481	-0.4054504334926605	55
2400	4158	17	0	1	0	0.7803641557693481	-0.4054504334926605	55
2401	4158	18	0	1	0	0.7803641557693481	-0.4054504334926605	55
2402	4158	19	0	1	0	0.7803641557693481	-0.4054504334926605	55
2403	4158	20	0	1	0	0.7803641557693481	-0.4054504334926605	55
2404	4158	21	0	1	0	0.7803641557693481	-0.4054504334926605	55
2405	4159	12	0	1	0	0.9166764616966248	-0.4054504334926605	55
2406	4159	13	0	1	0	0.9166764616966248	-0.4054504334926605	55
2407	4159	14	0	1	0	0.9166764616966248	-0.4054504334926605	55
2408	4159	15	0	1	0	0.9166764616966248	-0.4054504334926605	55
2409	4159	16	0	1	0	0.9166764616966248	-0.4054504334926605	55
2410	4159	17	0	1	0	0.9166764616966248	-0.4054504334926605	55
2411	4159	18	0	1	0	0.9166764616966248	-0.4054504334926605	55
2412	4159	19	0	1	0	0.9166764616966248	-0.4054504334926605	55
2413	4161	12	0	1	0	-0.031106479465961456	0.06896096467971802	55
2414	4161	13	0	1	0	-0.031106479465961456	0.06896096467971802	55
2415	4161	14	0	1	0	-0.031106479465961456	0.06896096467971802	55
2416	4161	15	0	1	0	-0.031106479465961456	0.06896096467971802	55
2417	4161	16	0	1	0	-0.031106479465961456	0.06896096467971802	55
2418	4161	17	0	1	0	-0.031106479465961456	0.06896096467971802	55
2419	4161	18	0	1	0	-0.031106479465961456	0.06896096467971802	55
2420	4161	19	0	1	0	-0.031106479465961456	0.06896096467971802	55
2421	4162	13	0	1	0	-0.897785484790802	-1.5766518115997314	45
2422	4162	14	0	1	0	-0.897785484790802	-1.5766518115997314	45
2423	4162	15	0	1	0	-0.897785484790802	-1.5766518115997314	45
2424	4162	16	0	1	0	-0.897785484790802	-1.5766518115997314	45
2425	4162	17	0	1	0	-0.897785484790802	-1.5766518115997314	45
2426	4162	18	0	1	0	-0.897785484790802	-1.5766518115997314	45
2427	4162	19	0	1	0	-0.897785484790802	-1.5766518115997314	45
2428	4162	20	0	1	0	-0.897785484790802	-1.5766518115997314	45
2429	4162	21	0	1	0	-0.897785484790802	-1.5766518115997314	45
2430	4175	12	0	0	0	-1.3169745206832886	-1.0748882293701172	45
2431	4175	13	1	0	0	-1.3169745206832886	-1.0748882293701172	45
2432	4177	13	0	1	0	-0.0721975713968277	-1.683927059173584	45
2433	4177	14	0	1	0	-0.0721975713968277	-1.683927059173584	45
2434	4177	15	0	1	0	-0.0721975713968277	-1.683927059173584	45
2435	4177	16	0	1	0	-0.0721975713968277	-1.683927059173584	45
2436	4177	17	0	1	0	-0.0721975713968277	-1.683927059173584	45
2437	4177	18	0	1	0	-0.0721975713968277	-1.683927059173584	45
2438	4177	19	0	1	0	-0.0721975713968277	-1.683927059173584	45
2439	4177	20	0	1	0	-0.0721975713968277	-1.683927059173584	45
2440	4194	14	0	0	0	-1.1607719659805298	-0.24555842578411102	27
2441	4194	15	0	0	0	-1.1607719659805298	-0.24555842578411102	27
2442	4194	16	0	0	0	-1.1607719659805298	-0.24555842578411102	27
2443	4194	17	0	0	0	-1.1607719659805298	-0.24555842578411102	27
2444	4194	18	1	0	0	-1.1607719659805298	-0.24555842578411102	27
2445	4195	14	0	0	0	-1.3942629098892212	-0.7426712512969971	27
2446	4195	15	0	0	0	-1.3942629098892212	-0.7426712512969971	27
2447	4195	16	0	0	0	-1.3942629098892212	-0.7426712512969971	27
2448	4195	17	1	0	0	-1.3942629098892212	-0.7426712512969971	27
2449	4196	12	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2450	4196	13	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2451	4196	14	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2452	4196	15	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2453	4196	16	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2454	4196	17	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2455	4196	18	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2456	4196	19	0	1	0	-1.1607719659805298	-0.9214580059051514	27
2457	4197	14	0	0	0	-1.704229712486267	-1.4864448308944702	27
2458	4197	15	0	0	0	-1.704229712486267	-1.4864448308944702	27
2459	4197	16	0	0	0	-1.704229712486267	-1.4864448308944702	27
2460	4197	17	0	0	0	-1.704229712486267	-1.4864448308944702	27
2461	4197	18	1	0	0	-1.704229712486267	-1.4864448308944702	27
2462	4199	12	0	0	0	-0.30019769072532654	-0.08822963386774063	27
2463	4199	13	0	0	0	-0.30019769072532654	-0.08822963386774063	27
2464	4199	14	0	0	0	-0.30019769072532654	-0.08822963386774063	27
2465	4199	15	0	0	0	-0.30019769072532654	-0.08822963386774063	27
2466	4199	16	0	0	0	-0.30019769072532654	-0.08822963386774063	27
2467	4199	17	0	0	0	-0.30019769072532654	-0.08822963386774063	27
2468	4199	18	1	0	0	-0.30019769072532654	-0.08822963386774063	27
2469	4200	12	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2470	4200	13	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2471	4200	14	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2472	4200	15	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2473	4200	16	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2474	4200	17	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2475	4200	18	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2476	4200	19	0	1	0	-1.1607719659805298	-0.24555842578411102	27
2477	4201	13	0	0	0	-0.8568768501281738	-1.1055865287780762	27
2478	4201	14	0	0	0	-0.8568768501281738	-1.1055865287780762	27
2479	4201	15	0	0	0	-0.8568768501281738	-1.1055865287780762	27
2480	4201	16	0	0	0	-0.8568768501281738	-1.1055865287780762	27
2481	4201	17	0	0	0	-0.8568768501281738	-1.1055865287780762	27
2482	4201	18	0	0	0	-0.8568768501281738	-1.1055865287780762	27
2483	4201	19	1	0	0	-0.8568768501281738	-1.1055865287780762	27
2484	4202	13	0	1	0	-0.8568768501281738	-1.886274814605713	27
2485	4202	14	0	1	0	-0.8568768501281738	-1.886274814605713	27
2486	4202	15	0	1	0	-0.8568768501281738	-1.886274814605713	27
2487	4202	16	0	1	0	-0.8568768501281738	-1.886274814605713	27
2488	4202	17	0	1	0	-0.8568768501281738	-1.886274814605713	27
2489	4202	18	0	1	0	-0.8568768501281738	-1.886274814605713	27
2490	4202	19	0	1	0	-0.8568768501281738	-1.886274814605713	27
2491	4202	20	0	1	0	-0.8568768501281738	-1.886274814605713	27
2492	4203	13	0	1	0	-1.3169745206832886	0.3860589861869812	27
2493	4203	14	0	1	0	-1.3169745206832886	0.3860589861869812	27
2494	4203	15	0	1	0	-1.3169745206832886	0.3860589861869812	27
2495	4203	16	0	1	0	-1.3169745206832886	0.3860589861869812	27
2496	4203	17	0	1	0	-1.3169745206832886	0.3860589861869812	27
2497	4203	18	0	1	0	-1.3169745206832886	0.3860589861869812	27
2498	4203	19	0	1	0	-1.3169745206832886	0.3860589861869812	27
2499	4203	20	0	1	0	-1.3169745206832886	0.3860589861869812	27
2500	4203	21	0	1	0	-1.3169745206832886	0.3860589861869812	27
2501	4204	12	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2502	4204	13	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2503	4204	14	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2504	4204	15	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2505	4204	16	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2506	4204	17	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2507	4204	18	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2508	4204	19	0	1	0	-0.30019769072532654	-0.24555842578411102	27
2509	4205	12	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2510	4205	13	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2511	4205	14	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2512	4205	15	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2513	4205	16	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2514	4205	17	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2515	4205	18	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2516	4205	19	0	1	0	-0.0703728199005127	-0.08822963386774063	27
2517	4206	12	0	1	0	-0.30019769072532654	0.3860589861869812	27
2518	4206	13	0	1	0	-0.30019769072532654	0.3860589861869812	27
2519	4206	14	0	1	0	-0.30019769072532654	0.3860589861869812	27
2520	4206	15	0	1	0	-0.30019769072532654	0.3860589861869812	27
2521	4206	16	0	1	0	-0.30019769072532654	0.3860589861869812	27
2522	4206	17	0	1	0	-0.30019769072532654	0.3860589861869812	27
2523	4206	18	0	1	0	-0.30019769072532654	0.3860589861869812	27
2524	4206	19	0	1	0	-0.30019769072532654	0.3860589861869812	27
2525	4208	13	0	1	0	-0.434668630361557	-0.9214580059051514	27
2526	4208	14	0	1	0	-0.434668630361557	-0.9214580059051514	27
2527	4208	15	0	1	0	-0.434668630361557	-0.9214580059051514	27
2528	4208	16	0	1	0	-0.434668630361557	-0.9214580059051514	27
2529	4208	17	0	1	0	-0.434668630361557	-0.9214580059051514	27
2530	4208	18	0	1	0	-0.434668630361557	-0.9214580059051514	27
2531	4208	19	0	1	0	-0.434668630361557	-0.9214580059051514	27
2532	4208	20	0	1	0	-0.434668630361557	-0.9214580059051514	27
2533	4208	21	0	1	0	-0.434668630361557	-0.9214580059051514	27
2534	4212	13	1	0	0	-0.031106479465961456	0.7044156193733215	40
2535	4213	13	0	0	0	-0.30019769072532654	-0.5706073045730591	40
2536	4213	14	1	0	0	-0.30019769072532654	-0.5706073045730591	40
2537	4214	16	0	0	0	-0.5711800456047058	-0.09179062396287918	40
2538	4214	17	0	0	0	-0.5711800456047058	-0.09179062396287918	40
2539	4214	18	0	0	0	-0.5711800456047058	-0.09179062396287918	40
2540	4214	19	1	0	0	-0.5711800456047058	-0.09179062396287918	40
2541	4215	12	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2542	4215	13	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2543	4215	14	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2544	4215	15	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2545	4215	16	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2546	4215	17	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2547	4215	18	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2548	4215	19	0	1	0	-1.3169745206832886	-1.6338273286819458	40
2549	4216	12	0	0	0	-0.5711800456047058	-0.08822963386774063	40
2550	4216	13	0	0	0	-0.5711800456047058	-0.08822963386774063	40
2551	4216	14	1	0	0	-0.5711800456047058	-0.08822963386774063	40
2552	4217	15	0	1	0	0.10452568531036377	0.545198917388916	40
2553	4217	16	0	1	0	0.10452568531036377	0.545198917388916	40
2554	4217	17	0	1	0	0.10452568531036377	0.545198917388916	40
2555	4217	18	0	1	0	0.10452568531036377	0.545198917388916	40
2556	4217	19	0	1	0	0.10452568531036377	0.545198917388916	40
2557	4217	20	0	1	0	0.10452568531036377	0.545198917388916	40
2558	4217	21	0	1	0	0.10452568531036377	0.545198917388916	40
2559	4217	22	0	1	0	0.10452568531036377	0.545198917388916	40
2560	4244	14	0	0	1	1.1426029205322266	0.3860589861869812	30
2561	4244	15	0	0	1	1.1426029205322266	0.3860589861869812	30
2562	4244	16	0	0	1	1.1426029205322266	0.3860589861869812	30
2563	4244	17	0	0	1	1.1426029205322266	0.3860589861869812	30
2564	4244	18	0	0	1	1.1426029205322266	0.3860589861869812	30
2565	4244	19	1	0	1	1.1426029205322266	0.3860589861869812	30
2566	4245	12	0	1	1	0.5105927586555481	0.06896096467971802	30
2567	4245	13	0	1	1	0.5105927586555481	0.06896096467971802	30
2568	4245	14	0	1	1	0.5105927586555481	0.06896096467971802	30
2569	4245	15	0	1	1	0.5105927586555481	0.06896096467971802	30
2570	4245	16	0	1	1	0.5105927586555481	0.06896096467971802	30
2571	4245	17	0	1	1	0.5105927586555481	0.06896096467971802	30
2572	4245	18	0	1	1	0.5105927586555481	0.06896096467971802	30
2573	4245	19	0	1	1	0.5105927586555481	0.06896096467971802	30
2574	4262	12	0	1	0	0.6452462077140808	-0.5029022097587585	48
2575	4262	13	0	1	0	0.6452462077140808	-0.5029022097587585	48
2576	4262	14	0	1	0	0.6452462077140808	-0.5029022097587585	48
2577	4262	15	0	1	0	0.6452462077140808	-0.5029022097587585	48
2578	4262	16	0	1	0	0.6452462077140808	-0.5029022097587585	48
2579	4262	17	0	1	0	0.6452462077140808	-0.5029022097587585	48
2580	4262	18	0	1	0	0.6452462077140808	-0.5029022097587585	48
2581	4262	19	0	1	0	0.6452462077140808	-0.5029022097587585	48
2582	4264	12	0	0	0	0.10452568531036377	-0.4054504334926605	9
2583	4264	13	0	0	0	0.10452568531036377	-0.4054504334926605	9
2584	4264	14	0	0	0	0.10452568531036377	-0.4054504334926605	9
2585	4264	15	1	0	0	0.10452568531036377	-0.4054504334926605	9
2586	4265	12	0	0	0	0.5105927586555481	-0.8886108994483948	9
2587	4265	13	0	0	0	0.5105927586555481	-0.8886108994483948	9
2588	4265	14	0	0	0	0.5105927586555481	-0.8886108994483948	9
2589	4265	15	1	0	0	0.5105927586555481	-0.8886108994483948	9
2590	4266	12	0	0	0	0.9166764616966248	0.22710321843624115	9
2591	4266	13	0	0	0	0.9166764616966248	0.22710321843624115	9
2592	4266	14	0	0	0	0.9166764616966248	0.22710321843624115	9
2593	4266	15	0	0	0	0.9166764616966248	0.22710321843624115	9
2594	4266	16	1	0	0	0.9166764616966248	0.22710321843624115	9
2595	4267	12	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2596	4267	13	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2597	4267	14	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2598	4267	15	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2599	4267	16	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2600	4267	17	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2601	4267	18	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2602	4267	19	0	1	0	-0.16600877046585083	-0.7426712512969971	9
2603	4268	12	0	1	0	-0.16600877046585083	-0.08822963386774063	9
2604	4268	13	0	1	0	-0.16600877046585083	-0.08822963386774063	9
2605	4268	14	0	1	0	-0.16600877046585083	-0.08822963386774063	9
2606	4268	15	0	1	0	-0.16600877046585083	-0.08822963386774063	9
2607	4268	16	0	1	0	-0.16600877046585083	-0.08822963386774063	9
